agent_run_id,metadata.capsule_id,metadata.scaffold,metadata.scores.accuracy
8908d59a-b04c-46a2-ad0f-f3a35bc8d421,capsule-3639589,"Codex Agent (gpt-5.1, re=medium)",1
0ac81043-f1e1-4887-a663-a849095b67e5,capsule-3593259,"Codex Agent (gpt-5.1, re=medium)",1
92c3e88e-8c46-4536-81ed-8d3a550ab99d,capsule-3449234,"Codex Agent (gpt-5.1, re=medium)",1
0690647a-08dd-4762-8c42-051ddbb619fe,capsule-3418007,"Codex Agent (gpt-5.1, re=medium)",0
9c20304f-db16-4298-bbf7-0033ee7960df,capsule-3301293,"Codex Agent (gpt-5.1, re=medium)",1
570e696b-a1b8-4b42-95df-1392c7924904,capsule-2816027,"Codex Agent (gpt-5.1, re=medium)",1
1b5d5a08-d731-47db-a1c4-b6dfe453972e,capsule-2804717,"Codex Agent (gpt-5.1, re=medium)",0
4df17059-a156-47bc-8ad1-55039b2d087d,capsule-2708693,"Codex Agent (gpt-5.1, re=medium)",1
c3f37c1b-19c3-419c-9238-ae5a0e741350,capsule-2345790,"Codex Agent (gpt-5.1, re=medium)",1
dc6da02e-421a-485d-babe-8b975ba0fc8b,capsule-2242462,"Codex Agent (gpt-5.1, re=medium)",1
323319ab-ddaa-4630-b832-8a70f8058012,capsule-1724988,"Codex Agent (gpt-5.1, re=medium)",1
8a0976a5-c985-435c-9178-e99ecef8049a,capsule-1394704,"Codex Agent (gpt-5.1, re=medium)",1
0428d192-1b1f-4bb5-a9fb-cac771bb99e6,capsule-1624349,"Codex Agent (gpt-5.1, re=medium)",1
be384be9-3f53-47c6-9d63-8bad2366a9fb,capsule-1175539,"Codex Agent (gpt-5.1, re=medium)",1
fe3c33ac-9425-4f75-afc2-89800ff1a77c,capsule-0851068,"Codex Agent (gpt-5.1, re=medium)",1
452d6ec7-8f12-455e-ba3c-5bf161f387a6,capsule-0504157,"Codex Agent (gpt-5.1, re=medium)",1
494e3703-711a-476e-a985-5c62a24ecbbe,capsule-0201673,"Codex Agent (gpt-5.1, re=medium)",1
35155904-fda9-480a-9309-1a696957fe62,capsule-0152700,"Codex Agent (gpt-5.1, re=medium)",0
d67e7d15-1bcf-4ebc-bdce-e067f308a139,capsule-9832712,Claude Code (anthropic/claude-opus-4-6),1
a38fa6f0-85c1-4e42-89b6-02af0bc7832d,capsule-9477017,Claude Code (anthropic/claude-opus-4-6),0
e743ba36-c538-4c14-8387-a7c7f46ef774,capsule-9294029,Claude Code (anthropic/claude-opus-4-6),1
932f0ca3-ac2a-420b-be27-cd2980e2e25c,capsule-9240688,Claude Code (anthropic/claude-opus-4-6),1
b180868d-ecfd-4933-809c-a26676197ab8,capsule-9054015,Claude Code (anthropic/claude-opus-4-6),1
15b290ee-6296-47d3-9d3f-e8db0ad73e20,capsule-8807709,Claude Code (anthropic/claude-opus-4-6),1
13a4423c-a35f-483b-864b-173132cc4b1f,capsule-8412128,Claude Code (anthropic/claude-opus-4-6),1
e773b039-5b0a-41ab-9096-baffc7cacbd4,capsule-7800694,Claude Code (anthropic/claude-opus-4-6),1
4e7c76df-71ca-4436-84c8-2e1e5817b824,capsule-7716865,Claude Code (anthropic/claude-opus-4-6),1
3e9d48d0-91ae-443e-b391-347e2b4230da,capsule-7655932,Claude Code (anthropic/claude-opus-4-6),1
807c2248-5349-432e-b4ad-0072ad1f2e4d,capsule-6295990,Claude Code (anthropic/claude-opus-4-6),1
52bbc2ab-d297-421f-b977-dc2cb63ae534,capsule-7186268,Claude Code (anthropic/claude-opus-4-6),1
06330792-be0b-4f04-8be9-426e3b9e5f30,capsule-6049678,Claude Code (anthropic/claude-opus-4-6),1
2c85d272-a2d2-41d5-b109-fea133f2981b,capsule-5507257,Claude Code (anthropic/claude-opus-4-6),1
006d7383-b856-415b-a614-59d059134727,capsule-5136217,Claude Code (anthropic/claude-opus-4-6),1
e0a6d0fd-dd19-46fe-8385-2214dcc16cd6,capsule-4933686,Claude Code (anthropic/claude-opus-4-6),1
f9e856f9-9cf6-4aaf-bd73-49b5ee64059d,capsule-4671827,Claude Code (anthropic/claude-opus-4-6),1
70122fd1-81c8-4148-9017-c12b4a4748c2,capsule-4299879,Claude Code (anthropic/claude-opus-4-6),1
95ebd35b-151c-4cfa-bd58-3afe75b13fb9,capsule-4252248,Claude Code (anthropic/claude-opus-4-6),1
91b79428-55a7-49a6-997e-abe2d808de99,capsule-3821950,Claude Code (anthropic/claude-opus-4-6),1
9d992b1c-8c6e-4506-b254-79c6cbfcabf8,capsule-3762736,Claude Code (anthropic/claude-opus-4-6),1
03ae6256-11bd-4910-b8c0-24cc451b1def,capsule-3639589,Claude Code (anthropic/claude-opus-4-6),1
a1213c0d-4e3c-4a99-980c-4a7f24b42408,capsule-3593259,Claude Code (anthropic/claude-opus-4-6),1
33a45d99-1845-4f3a-933a-64d8ae24c9d0,capsule-3449234,Claude Code (anthropic/claude-opus-4-6),1
084d66b9-226c-41c5-abf0-5a6e3344bd3d,capsule-3418007,Claude Code (anthropic/claude-opus-4-6),1
c1bac9d2-f61d-48df-bf82-ae9f2e21ebf5,capsule-3301293,Claude Code (anthropic/claude-opus-4-6),1
e34ad6ba-94ff-4cf8-836e-329e64c46108,capsule-2816027,Claude Code (anthropic/claude-opus-4-6),1
6fe24521-1bc7-4ee0-81b8-7d555466f9c2,capsule-2804717,Claude Code (anthropic/claude-opus-4-6),0
3688d4dc-2641-4ec9-b10c-ea4adca760e1,capsule-2708693,Claude Code (anthropic/claude-opus-4-6),1
c4502d3b-ae43-4802-987e-253a815aaf36,capsule-2345790,Claude Code (anthropic/claude-opus-4-6),1
45f46371-11c9-4f68-9acb-9e69e8b6fb76,capsule-2242462,Claude Code (anthropic/claude-opus-4-6),1
a158aed2-7d63-4fba-a3fa-980988dea2ce,capsule-1724988,Claude Code (anthropic/claude-opus-4-6),1
645ace50-3c68-4b37-8fab-741d76026aee,capsule-1624349,Claude Code (anthropic/claude-opus-4-6),1
ecf4f1d7-7889-4741-a7bd-375769b53d88,capsule-1394704,Claude Code (anthropic/claude-opus-4-6),1
da6bf98e-80e7-44f4-803e-e9f394b0e0ef,capsule-1175539,Claude Code (anthropic/claude-opus-4-6),1
819a6a84-56d2-4934-a070-d7caa111d817,capsule-0851068,Claude Code (anthropic/claude-opus-4-6),0
147e02bc-ef92-43d6-9dcf-2242279167fb,capsule-0504157,Claude Code (anthropic/claude-opus-4-6),1
9be4cf66-4d1d-4d2b-8d00-00ccd2002f71,capsule-0201673,Claude Code (anthropic/claude-opus-4-6),1
ad26d338-4dc7-4b11-a050-de2148bcb2c1,capsule-0152700,Claude Code (anthropic/claude-opus-4-6),1
801d60f8-ba1b-4fd5-82a9-c4fc10a171cb,capsule-9477017,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
32c0d13e-dd8a-4aee-97e6-243d7145c554,capsule-9832712,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
afdeb8c0-e285-4785-a7bf-a21a2d47158e,capsule-9294029,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
a6af3d83-1b36-4a40-bd2c-c2397aa238be,capsule-9240688,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
9882c355-03b9-469a-9579-02e85dc2308a,capsule-9054015,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
9f6f5e4a-fb7e-4da7-bb0e-2cfbd7d95efa,capsule-8807709,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
d265e0cc-fdd3-427e-af3f-d37a25d7b340,capsule-8412128,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
a53f8e0f-3e9c-4946-813e-19c678167dd5,capsule-7800694,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
773f4aa5-fbf3-476a-8ede-999b04272a35,capsule-7716865,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
e3b32b2e-6350-43f0-bea9-d333f2042573,capsule-7655932,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
f99dc88d-13e7-4d3e-bc68-d2a099f37941,capsule-6295990,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
a5891d23-069f-4882-9298-d172136b3eaf,capsule-7186268,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
a96003ac-f397-485e-893d-fa48602b9d51,capsule-6049678,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
8b7953b7-c7bb-44a0-a90f-a0ba0a21c25c,capsule-5507257,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
21e83666-5dd9-4ad6-91ab-8280466c3455,capsule-5136217,"Claude Code (anthropic/claude-opus-4-5, think=10000)",0
2db3d6c3-90ac-4cbd-98f1-31e0ddafce4b,capsule-4933686,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
4dbc82d7-efdf-43d0-8445-55605b107e58,capsule-4671827,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
42b2c29b-0e30-40e8-b883-dc5cddb35eb7,capsule-4299879,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
19305489-c1a2-474e-97e3-bfe50bf37a82,capsule-4252248,"Claude Code (anthropic/claude-opus-4-5, think=10000)",0
95b7e5f3-11db-45bd-aff3-1574867bacd2,capsule-3762736,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
8abdd944-019a-456b-9aac-0aa6de4be259,capsule-3821950,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
03772723-d01a-4a34-b41c-b036e5aa7263,capsule-3639589,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
b7cd09ee-5e0e-406f-9703-7c7fb4e9b2a6,capsule-3593259,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
b0fd2afe-c9eb-42d0-a6da-2558f5b6402a,capsule-3449234,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
0dfd9a45-d672-4010-8579-96e01d403340,capsule-3418007,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
bba5b107-f68c-4361-9ed2-3fcf6b475aff,capsule-3301293,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
be85d5fc-9db8-4f71-a580-811ad324f347,capsule-2816027,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
323034db-1674-49a6-a1f5-eb465112fea4,capsule-2804717,"Claude Code (anthropic/claude-opus-4-5, think=10000)",0
f01edd8e-ff4c-4ebc-b3f9-4e88e4840524,capsule-2708693,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
eb32af3a-7b6a-4cf8-8153-66764caa612f,capsule-2345790,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
02fe214a-2c93-4906-8e73-6eb886ba972f,capsule-2242462,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
862cb024-2200-49c1-97f3-b7046f62650d,capsule-1724988,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
d069894b-80b8-40a4-ad9a-f9e6c14744b1,capsule-1624349,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
e22180bc-8052-4423-a5cd-52c484643770,capsule-1394704,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
5f3d0ff9-bce7-4ab9-a95d-89bccf96bea4,capsule-1175539,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
71742361-6dc0-472b-8b39-dcfa45ee3b1d,capsule-0851068,"Claude Code (anthropic/claude-opus-4-5, think=10000)",0
bce8aa31-e7b0-46cf-ba7e-801fbffd2471,capsule-0504157,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
e1d0bc5b-db07-4ba7-bc91-438fc559464d,capsule-0201673,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
c4ba3032-53de-47d3-8566-3c8d12f1d047,capsule-0152700,"Claude Code (anthropic/claude-opus-4-5, think=10000)",1
